t,o,c,h,l,v
2021-10-18,283.93,290.0366666666667,291.7533333333334,283.8233333333334,24207244.0
2021-10-19,292.51,288.09,292.65,287.50333333333333,17381128.0
2021-10-20,288.45,288.59999999999997,289.83,285.7933333333333,14032052.0
2021-10-21,285.3333333333333,298.0,300.0,285.16819999999996,31481454.0
2021-10-22,298.5,303.22666666666663,303.3333333333333,296.9866666666667,22880835.0
2021-10-25,316.8433333333333,341.61999999999995,348.34,314.73333333333335,62852099.0
2021-10-26,341.56333333333333,339.47666666666663,364.98,333.81333333333333,62414968.0
2021-10-27,346.5533333333334,345.9533333333333,356.9600000000001,343.59333333333336,38526459.0
2021-10-28,356.1016666666667,359.0133333333333,360.3333333333333,351.4,27213173.0
2021-10-29,360.61999999999995,371.3333333333333,371.7366666666667,357.73499999999996,29918417.0
2021-11-01,381.66666666666663,402.8633333333333,403.25,372.88666666666666,54868952.0
2021-11-02,386.4516666666667,390.6666666666667,402.86333333333334,382.00000000000006,42450935.0
2021-11-03,392.44333333333327,404.61999999999995,405.13,384.2066666666666,34628519.0
2021-11-04,411.47,409.97,414.49666666666667,405.66666666666663,25397410.0
2021-11-05,409.3333333333333,407.3633333333333,413.28999999999996,402.66666666666663,21628812.0
2021-11-08,383.2616666666667,387.6466666666667,399.00000000000006,377.6666666666667,33445715.0
2021-11-09,391.2,341.1666666666667,391.50000000000006,337.17333333333335,58525547.0
2021-11-10,336.8033333333333,355.98333333333335,359.3666666666666,329.1033333333333,42802722.0
2021-11-11,367.59,354.50333333333333,368.3233333333333,351.56,22396568.0
2021-11-12,349.16666666666663,344.47333333333336,351.5,339.73333333333335,25147852.0
2021-11-15,339.21000000000004,337.7966666666667,343.9933333333334,326.20000000000005,34775649.0
2021-11-16,334.4366666666666,351.57666666666665,352.39996666666667,334.05999999999995,26542359.0
2021-11-17,354.50333333333333,363.00333333333333,373.21333333333337,351.8333333333333,31445365.0
2021-11-18,368.84999999999997,365.46000000000004,370.66666666666663,358.34,20898930.0
2021-11-19,366.28999999999996,379.02,379.5733,364.23333333333335,21642258.0
2021-11-22,387.44333333333327,385.6233333333333,400.65,377.4766666666667,33072509.0
2021-11-23,389.17,369.6766666666667,393.4999666666667,354.2333333333334,36171700.0
2021-11-24,360.13,372.0,377.59,354.0,22560238.0
2021-11-26,366.49000000000007,360.64000000000004,369.59423333333336,360.33333333333337,11680890.0
2021-11-29,366.99666666666667,378.99666666666667,380.89,366.73,19464467.0
2021-11-30,381.4566666666666,381.58666666666664,389.3333333333333,372.66666666666663,27092038.0
2021-12-01,386.8983333333333,365.0,390.9466333333333,363.58666666666664,22934698.0
2021-12-02,366.3533333333333,361.5333333333333,371.0,352.2166666666667,24371623.0
2021-12-03,361.59666666666664,338.3233333333333,363.52509999999995,333.4033333333333,30773995.0
2021-12-06,333.83666666666664,336.33666666666664,340.5466666666666,316.8333333333333,27221037.0
2021-12-07,348.06666666666666,350.5833333333333,352.55796666666663,342.27,18694857.0
2021-12-08,350.9033333333333,356.32,357.46000000000004,344.3333666666666,13968790.0
2021-12-09,353.5466666666667,334.59999999999997,354.1633333333333,334.12,19812832.0
2021-12-10,336.25,339.01,340.3265666666666,327.51,19888122.0
2021-12-13,333.69666666666666,322.13666666666666,335.0,317.14,26198502.0
2021-12-14,315.0,319.50333333333333,322.13666666666666,310.0,23602090.0
2021-12-15,317.7366666666667,325.33,326.24996666666664,309.4167,25056410.0
2021-12-16,331.5,308.9733333333333,331.65999999999997,307.2833333333333,27590483.0
2021-12-17,304.9233333333333,310.8566666666667,320.21996666666666,303.0133666666667,33626754.0
2021-12-20,303.56666666666666,299.98,307.22946666666667,297.7966666666666,18826671.0
2021-12-21,305.62333333333333,312.8433333333333,313.16666666666663,295.37333333333333,23839305.0
2021-12-22,321.8866666666667,336.29,338.55330000000004,319.0166666666667,31211362.0
2021-12-23,335.6,355.6666666666667,357.6589,332.52000000000004,30904429.0
2021-12-27,357.89000000000004,364.6466666666667,372.33333333333337,356.90506666666676,23715273.0
2021-12-28,369.83,362.8233333333333,372.99996666666664,359.47333333333336,20107969.0
2021-12-29,366.21333333333337,362.06333333333333,368.0,354.71333333333337,18718015.0
2021-12-30,353.77666666666664,356.78,365.1833333333333,351.05,15680313.0
2021-12-31,357.8148,352.26,360.6666333333333,351.53,13466216.0
2022-01-03,382.58333333333337,399.9266666666667,400.3566666666667,378.68,34895349.0
2022-01-04,396.5166666666667,383.19666666666666,402.6666666666667,374.35,33416086.0
2022-01-05,382.21666666666675,362.70666666666665,390.11333333333334,360.3367,26706599.0
2022-01-06,359.00000000000006,354.90000000000003,362.6666666666667,340.1666666666667,30112158.0
2022-01-07,360.1233333333333,342.32,360.3099666666667,336.66666666666663,28054916.0
2022-01-10,333.33333333333337,352.70666666666665,353.03333333333336,326.6666666666667,30604959.0
2022-01-11,351.22333333333336,354.8,358.6166666666666,346.2733333333333,21593308.0
2022-01-12,359.6166666666666,368.74,371.6133333333333,357.5300333333333,27913005.0
2022-01-13,369.68833333333333,343.8533333333333,371.8666666666666,342.17969999999997,32403264.0
2022-01-14,339.96,349.86999999999995,350.66666666666663,337.7929333333333,24308137.0
2022-01-18,342.20166666666665,343.50333333333333,356.92996666666664,338.6866666666666,22158412.0
2022-01-19,347.23499999999996,331.8833333333333,351.55663333333337,331.66666666666663,24870215.0
2022-01-20,336.57666666666665,332.09,347.22,331.3333333333333,23496248.0
2022-01-21,332.11333333333334,314.6333333333333,334.84999999999997,313.5,34472009.0
2022-01-24,301.58666666666664,310.0,311.1710333333333,283.8233333333333,50791714.0
2022-01-25,304.73333333333335,306.1333333333333,317.08666666666664,301.07,28865302.0
2022-01-26,317.47666666666663,312.46999999999997,329.23,302.0,34955761.0
2022-01-27,311.12,276.3666666666667,311.7966666666666,276.3333333333333,49036523.0
2022-01-28,277.1866666666666,282.1166666666667,285.8333333333333,264.00333333333333,44929650.0
2022-01-31,290.9033333333333,312.24,312.6633333333333,287.34999999999997,34812032.0
2022-02-01,311.73666666666674,310.4166666666667,314.5666666666667,301.6666666666667,24379446.0
2022-02-02,309.3933333333333,301.88666666666666,310.5,296.46999999999997,22264345.0
2022-02-03,294.00000000000006,297.0466666666667,312.33333333333337,293.5066666666667,26285186.0
2022-02-04,299.0733333333334,307.77333333333337,312.1666666666667,293.72333333333336,24541822.0
2022-02-07,307.92999999999995,302.44666666666666,315.9233333333333,300.90296666666666,20331488.0
2022-02-08,301.8433333333333,307.3333333333333,308.76329999999996,298.26666666666665,16909671.0
2022-02-09,311.6666666666667,310.6666666666667,315.42330000000004,306.6666666666667,17419848.0
2022-02-10,302.78999999999996,301.51666666666665,314.6033333333333,298.9,22042277.0
2022-02-11,303.21000000000004,286.6666666666667,305.32000000000005,283.5666666666667,26548623.0
2022-02-14,287.19000000000005,291.92,299.62663333333336,284.3833333333334,22585472.0
2022-02-15,300.0,307.47666666666663,307.66666666666663,297.79246666666666,19216514.0
2022-02-16,304.68333333333334,307.7966666666667,308.8099666666667,300.40333333333336,17098132.0
2022-02-17,304.41999999999996,292.1166666666667,306.1666333333333,291.3666666666667,18392806.0
2022-02-18,295.33333333333337,285.66,295.6233333333334,279.2033333333334,22833947.0
2022-02-22,278.0433333333333,273.8433333333333,285.5779333333333,267.03336666666667,27387874.0
2022-02-23,276.80999999999995,254.67999999999998,278.4332333333333,253.51999999999998,31752336.0
2022-02-24,233.46333333333337,266.92333333333335,267.4933333333334,233.33333333333337,45107425.0
2022-02-25,269.74333333333334,269.95666666666665,273.16666666666663,260.80016666666666,25355921.0
2022-02-28,271.66999999999996,290.1433333333333,292.28666666666663,271.56916666666666,33002289.0
2022-03-01,289.8933333333333,288.12333333333333,296.62666666666667,284.5933333333333,24922287.0
2022-03-02,290.71000000000004,293.2966666666667,295.4933333333334,281.4240333333334,24881146.0
2022-03-03,292.9233333333333,279.7633333333333,295.4796666666666,277.53336666666667,20541169.0
2022-03-04,283.03333333333336,279.43,285.2166666666667,275.0536333333334,22393287.0
2022-03-07,285.4333333333333,268.1933333333333,288.7133333333333,268.19,24164724.0
2022-03-08,265.1766666666667,274.8,283.33000000000004,260.72333333333336,26799702.0
2022-03-09,279.82666666666665,286.3233333333333,286.8533333333333,277.33666666666664,19727993.0
2022-03-10,283.8166666666667,279.43333333333334,284.8166666666667,270.12003333333337,19549548.0
2022-03-11,280.06566666666663,265.1166666666667,281.26733333333334,264.59,22345722.0
2022-03-14,260.2033333333334,255.45666666666668,266.90000000000003,252.01333333333335,23717421.0
2022-03-15,258.42333333333335,267.2966666666667,268.52333333333337,252.19000000000005,22280381.0
2022-03-16,269.66666666666663,280.07666666666665,280.66666666666663,267.4200333333333,28009607.0
2022-03-17,276.9966666666667,290.53333333333336,291.6666666666667,275.2392666666667,22194324.0
2022-03-18,291.4966666666667,301.7966666666667,302.61666666666673,289.13000000000005,33443159.0
2022-03-21,304.9933333333334,307.05333333333334,314.28333333333336,302.3633333333334,26640958.0
2022-03-22,310.0,331.32666666666665,332.62,307.25,34882278.0
2022-03-23,326.6466666666667,333.0366666666667,346.90000000000003,325.4666666666667,40225383.0
2022-03-24,336.57666666666665,337.9733333333333,341.49666666666667,329.59999999999997,22973626.0
2022-03-25,336.0,336.88,340.59996666666666,332.4400333333333,20496893.0
2022-03-28,355.03333333333336,363.94666666666666,365.9599666666667,351.2,34168693.0
2022-03-29,369.33,366.5233333333333,371.59,357.70333333333326,24538273.0
2022-03-30,363.7233333333334,364.66333333333336,371.3166666666667,361.33333333333337,19955002.0
2022-03-31,364.8566666666667,359.2,367.7133,358.8803333333334,16330919.0
2022-04-01,360.3833333333333,361.53,364.91666666666663,355.5466666666667,18087741.0
2022-04-04,363.12666666666667,381.81666666666666,383.30333333333334,357.51,27392567.0
2022-04-05,378.76666666666665,363.75333333333333,384.28999999999996,362.4333333333333,26192187.0
2022-04-06,357.8233333333333,348.58666666666664,359.66666666666663,342.56666666666666,29782845.0
2022-04-07,350.79666666666674,352.42,358.86333333333334,340.51336666666674,26482353.0
2022-04-08,347.7366666666667,341.83,349.48,340.8116666666666,18337896.0
2022-04-11,326.8,325.31,336.15603333333337,324.88000000000005,19785735.0
2022-04-12,332.5466666666666,328.98333333333335,340.39736666666664,325.53336666666667,21992032.0
2022-04-13,327.02500000000003,340.79,342.08000000000004,324.3656666666667,18373737.0
2022-04-14,333.09666666666664,328.3333333333333,337.56996666666663,327.39666666666665,19474135.0
2022-04-18,329.6766666666666,334.7633333333333,338.3066666666666,324.46999999999997,17238407.0
2022-04-19,335.02,342.7166666666667,344.98,331.775,16615944.0
2022-04-20,343.3333333333333,325.73333333333335,344.66666666666663,325.0833666666666,21616141.0
2022-04-21,358.24333333333334,336.26,364.0733333333333,332.1383333333333,35138779.0
2022-04-22,338.3033333333333,335.01666666666665,344.94999999999993,331.3333666666666,23232186.0
2022-04-25,326.3233333333334,332.67333333333335,336.2066666666667,325.1,22780445.0
2022-04-26,331.80999999999995,292.14,333.3333333333333,291.66666666666663,44694524.0
2022-04-27,299.52666666666664,293.83666666666664,306.0,292.4533333333333,25652132.0
2022-04-28,299.99333333333334,292.50333333333333,300.0,273.9,41649509.0
2022-04-29,300.75,290.25333333333333,311.46663333333333,290.0,29377665.0
2022-05-02,286.9233333333333,300.98,302.11996666666664,282.6766666666666,25260457.0
2022-05-03,301.05999999999995,303.0833333333333,308.02666666666664,296.19666666666666,21236525.0
2022-05-04,301.3133333333334,317.54,318.50000000000006,295.09333333333336,27039655.0
2022-05-05,313.07,291.0933333333333,315.2,285.9,30839731.0
2022-05-06,295.6666666666667,288.55,296.00000000000006,281.035,24301037.0
2022-05-09,278.81666666666666,262.37,281.87666666666667,260.3833333333333,30270074.0
2022-05-10,273.10333333333335,266.68,275.12000000000006,258.08333333333337,28133877.0
2022-05-11,265.0,244.66666666666666,269.9233333333333,242.4,32408153.0
2022-05-12,233.66666666666666,242.66666666666666,253.21999999999997,226.66666666666666,46770954.0
2022-05-13,257.8266666666667,256.53000000000003,262.44996666666674,250.5216666666667,30716908.0
2022-05-16,255.72000000000003,241.45666666666668,256.5866666666667,239.69616666666667,28699513.0
2022-05-17,249.12,253.87,254.82666666666665,242.95,26745370.0
2022-05-18,248.17333333333335,236.60333333333332,253.50000000000003,233.60333333333335,29270604.0
2022-05-19,235.66666666666669,236.47333333333333,244.66666666666669,231.37000000000003,30098891.0
2022-05-20,237.99666666666667,221.29999999999998,240.52733333333333,211.0,48324435.0
2022-05-23,218.34000000000003,224.96666666666667,226.65170000000003,212.68666666666667,29634546.0
2022-05-24,217.8433333333333,209.38666666666666,217.9733333333333,206.85666666666668,29697505.0
2022-05-25,207.95000000000002,219.6,223.1066666666667,207.67003333333335,30713108.0
2022-05-26,220.4733333333333,235.91,239.5566333333333,217.88666666666666,35334448.0
2022-05-27,241.08333333333337,253.21,253.26666666666668,240.17703333333338,29764994.0
2022-05-31,257.94666666666666,252.75333333333333,259.59999999999997,244.74333333333334,33971457.0
2022-06-01,251.71999999999997,246.79,257.32666666666665,243.64,25749321.0
2022-06-02,244.15666666666667,258.3333333333333,264.21,242.06666666666666,31157706.0
2022-06-03,243.22499999999997,234.51666666666665,247.79663333333332,233.4178,37464579.0
2022-06-06,244.3533333333333,238.28,244.86666666666667,234.34999999999997,28068174.0
2022-06-07,234.0,238.88666666666666,239.99666666666667,230.0933333333333,24269534.0
2022-06-08,240.08666666666664,241.86666666666667,249.9633333333333,239.17666666666665,25403540.0
2022-06-09,249.34000000000003,239.70666666666668,255.54663333333338,239.3266666666667,32163769.0
2022-06-10,235.15666666666667,232.23000000000002,239.5,227.91333333333333,32696966.0
2022-06-13,223.16666666666666,215.73666666666668,226.63333333333333,214.6833333333333,34255754.0
2022-06-14,218.28666666666666,220.89,226.32999999999998,211.73666666666668,32662932.0
2022-06-15,220.91666666666666,233.0,235.6633,218.15,39710645.0
2022-06-16,222.7366666666667,213.1,225.16666666666669,208.69333333333336,35796900.0
2022-06-17,213.4333333333333,216.76,220.96939999999998,213.19666666666666,30880590.0
2022-06-21,224.6033333333333,237.03666666666666,243.57736666666665,224.33333333333331,40930985.0
2022-06-22,234.50333333333336,236.08666666666667,246.83333333333337,233.8266666666667,33842420.0
2022-06-23,237.90500000000003,235.07000000000002,239.31666666666672,228.63666666666668,34734226.0
2022-06-24,237.46833333333336,245.70666666666668,246.06666666666672,236.0866666666667,31923565.0
2022-06-27,249.36666666666667,244.92,252.07,242.56553333333332,29726104.0
2022-06-28,244.48333333333335,232.66333333333333,249.96999999999997,232.3433333333333,30222167.0
2022-06-29,230.5,228.49,231.17333333333332,222.27333333333334,27632418.0
2022-06-30,224.51000000000002,224.47333333333333,229.4566666666667,218.86333333333337,31533484.0
2022-07-01,227.0,227.26333333333332,230.23000000000002,222.1200333333333,24820148.0
2022-07-05,223.00000000000003,233.0666666666667,233.1466666666667,216.16670000000002,28259704.0
2022-07-06,230.78,231.73333333333335,234.56333333333333,227.18666666666664,23951210.0
2022-07-07,233.92,244.54333333333332,245.36166666666668,232.20999999999998,27310230.0
2022-07-08,242.33333333333331,250.76333333333332,254.97996666666666,241.16143333333332,33951362.0
2022-07-11,252.10333333333335,234.34333333333333,253.0633333333334,233.6266666666667,33169740.0
2022-07-12,236.8466666666667,233.07000000000002,239.77333333333337,228.36833333333337,29310320.0
2022-07-13,225.5,237.04,242.05996666666664,225.03333333333333,32651499.0
2022-07-14,234.8966666666667,238.31333333333336,238.65333333333336,229.33333333333337,26185833.0
2022-07-15,240.00000000000003,240.0666666666667,243.62330000000003,236.89000000000001,23227673.0
2022-07-18,244.93666666666664,240.54666666666665,250.51666666666665,239.6033333333333,27512476.0
2022-07-19,245.0,245.53,247.14,236.97666666666663,26963370.0
2022-07-20,246.78333333333333,247.5,250.66333333333333,243.48299999999998,29621363.0
2022-07-21,255.10666666666668,271.70666666666665,273.26666666666665,254.86666666666667,47344059.0
2022-07-22,276.21999999999997,272.24333333333334,280.78666666666663,270.7133333333333,34490949.0
2022-07-25,272.2166666666667,268.43333333333334,274.1466666666667,267.40000000000003,21357835.0
2022-07-26,266.5133333333333,258.86,267.30996666666664,256.2633333333333,22273586.0
2022-07-27,263.80999999999995,274.82,275.9256,261.7900333333333,29369996.0
2022-07-28,280.0666666666667,280.90000000000003,283.3,272.8,28240997.0
2022-07-29,280.70000000000005,297.15000000000003,298.32000000000005,279.1,31770961.0
2022-08-01,301.27500000000003,297.2766666666667,311.87823333333336,295.00000000000006,39014296.0
2022-08-02,294.00333333333333,300.58666666666664,307.8333333333333,292.66666666666663,31859156.0
2022-08-03,305.00000000000006,307.3966666666667,309.55,301.15000000000003,26697035.0
2022-08-04,311.0,308.6333333333333,313.6066666666667,305.0,24085439.0
2022-08-05,302.67,288.17,304.6066333333334,285.54466666666667,37724299.0
2022-08-08,295.00000000000006,290.42333333333335,305.20000000000005,289.08540000000005,33121758.0
2022-08-09,290.2933333333333,283.3333333333333,292.39666666666665,279.3533333333333,28748227.0
2022-08-10,297.06666666666666,294.3566666666667,297.51,283.37,31639624.0
2022-08-11,296.5133333333333,286.63,298.2366666666667,285.8333333333333,23385015.0
2022-08-12,289.415,300.03000000000003,300.16,285.03333333333336,26552429.0
2022-08-15,301.78666666666663,309.32,313.1333333333333,301.23,29786389.0
2022-08-16,311.66666666666663,306.56333333333333,314.66666666666663,302.8833333333333,29378774.0
2022-08-17,303.39666666666665,303.99666666666667,309.65666666666664,300.0333333333333,22921990.0
2022-08-18,306.0,302.87,306.5,301.8533333333333,15833512.0
2022-08-19,299.00000000000006,296.6666666666667,300.36000000000007,292.50000000000006,20465129.0
2022-08-22,291.91333333333336,289.91333333333336,292.40000000000003,286.2966666666667,18614449.0
2022-08-23,291.4533333333333,296.4533333333333,298.82663333333335,287.9233333333333,21328348.0
2022-08-24,297.56333333333333,297.09666666666664,303.64666666666665,296.5,19086572.0
2022-08-25,302.36,296.07,302.96,291.6,52827378.0
2022-08-26,297.43,288.09,302.0,287.47,57163947.0
2022-08-29,282.83,284.82,287.74,280.7,41548729.0
2022-08-30,287.865,277.7,288.48,272.65,50541759.0
2022-08-31,280.62,275.61,281.25,271.81,52107337.0
2022-09-01,272.575,277.16,277.58,266.15,54287024.0
2022-09-02,281.065,270.21,282.35,269.08,50890090.0
2022-09-06,272.675,274.42,275.99,265.74,55605247.0
2022-09-07,273.1,283.7,283.84,272.27,50028916.0
2022-09-08,281.3,289.26,289.5,279.76,53713124.0
2022-09-09,291.67,299.68,299.85,291.245,54470854.0
2022-09-12,300.72,304.42,305.49,300.4,48674604.0
2022-09-13,292.9,292.13,297.3999,290.4,68229619.0
2022-09-14,292.24,302.61,306.0,291.64,72628653.0
2022-09-15,301.825,303.75,309.12,300.7247,64795523.0
2022-09-16,299.605,303.35,303.71,295.6005,87087786.0
2022-09-19,300.09,309.07,309.84,297.8,60231156.0
2022-09-20,306.91,308.73,313.33,305.58,61642783.0
2022-09-21,308.29,300.8,313.8,300.63,62555656.0
2022-09-22,299.86,288.59,301.29,285.82,70107683.0
2022-09-23,283.09,275.33,284.5,272.82,63748362.0
2022-09-26,271.83,276.01,284.09,270.31,58076913.0
2022-09-27,283.84,282.94,288.67,277.51,61925185.0
2022-09-28,283.08,287.81,289.0,277.57,54664809.0
2022-09-29,282.76,268.21,283.65,265.78,77620642.0
2022-09-30,266.145,265.25,275.57,262.47,67726598.0
2022-10-03,254.5,242.4,255.16,241.01,98363541.0
2022-10-04,250.52,249.44,257.5,242.01,109578535.0
2022-10-05,245.01,240.81,246.6697,233.27,86982673.0
2022-10-06,239.44,238.13,244.58,235.35,69298437.0
2022-10-07,233.935,223.07,234.5715,222.02,83916800.0
2022-10-10,223.93,222.96,226.99,218.3582,67925018.0
2022-10-11,220.945,216.5,225.75,215.0,77013202.0
2022-10-12,215.33,217.24,219.2999,211.51,66860699.0
2022-10-13,208.3,221.72,222.99,206.22,91483045.0
2022-10-14,224.01,204.99,226.26,204.16,94124511.0
2022-10-17,210.04,219.35,221.86,209.45,79428810.0
2022-10-18,229.5,220.19,229.82,217.25,75891905.0
2022-10-19,219.8,222.04,222.93,217.78,66571479.0
2022-10-20,208.28,207.28,215.55,202.0,117798062.0
2022-10-21,206.415,214.44,214.66,203.8,75713754.0
2022-10-24,205.82,211.25,213.5,198.5863,100446765.0
2022-10-25,210.1,222.415,224.3498,210.0,96507870.0
2022-10-26,219.4,224.64,230.6,218.2,85327078.0
2022-10-27,229.77,225.09,233.81,222.85,61638824.0
2022-10-28,225.4,228.52,228.86,216.35,69152386.0
2022-10-31,226.19,227.54,229.85,221.94,61554341.0
2022-11-01,234.05,227.82,237.3951,227.28,62688822.0
2022-11-02,226.04,214.98,227.8699,214.82,63070293.0
2022-11-03,211.36,215.31,221.2,210.14,56538848.0
2022-11-04,222.6,207.47,223.8,203.08,98622212.0
2022-11-07,208.65,197.08,208.9,196.66,93916520.0
2022-11-08,194.02,191.3,195.2,186.75,128803404.0
2022-11-09,190.775,177.59,195.89,177.12,127062659.0
2022-11-10,189.9,190.72,191.0,180.03,132703015.0
2022-11-11,186.0,195.97,196.52,182.59,114403575.0
2022-11-14,192.77,190.95,195.73,186.34,92226649.0
2022-11-15,195.88,194.42,200.8237,192.06,91293785.0
2022-11-16,191.51,186.92,192.57,185.66,66567599.0
2022-11-17,183.96,183.17,186.16,180.9,64335970.0
2022-11-18,185.05,180.19,185.19,176.55,76048866.0
2022-11-21,175.85,167.87,176.77,167.54,92882712.0
2022-11-22,168.63,169.91,170.92,166.185,78452327.0
2022-11-23,173.57,183.2,183.62,172.5,109536709.0
2022-11-25,185.06,182.86,185.2,180.63,50672739.0
2022-11-28,179.96,182.92,188.5,179.0,93038148.0
2022-11-29,184.99,180.83,186.38,178.75,83357111.0
2022-11-30,182.43,194.7,194.76,180.6301,109186404.0
2022-12-01,197.08,194.7,198.92,191.8,80046213.0
2022-12-02,191.78,194.86,196.25,191.11,73645922.0
2022-12-05,189.44,182.45,191.27,180.55,93122667.0
2022-12-06,181.215,179.82,183.65,175.33,92150823.0
2022-12-07,175.03,174.04,179.38,172.218,84213284.0
2022-12-08,172.2,173.44,175.2,169.06,97624491.0
2022-12-09,173.84,179.05,182.5,173.36,104872336.0
2022-12-12,176.1,167.82,177.37,167.52,109794471.0
2022-12-13,174.87,160.95,175.05,156.91,175862722.0
2022-12-14,159.25,156.8,161.62,155.31,140682338.0
2022-12-15,153.44,157.67,160.9299,153.28,122334459.0
2022-12-16,159.635,150.23,160.99,150.04,139032175.0
2022-12-19,154.0,149.87,155.25,145.82,139390634.0
2022-12-20,146.05,137.8,148.47,137.66,159563267.0
2022-12-21,139.335,137.57,141.26,135.89,145417412.0
2022-12-22,136.0,125.35,136.63,122.26,210090250.0
2022-12-23,126.37,123.15,128.6173,121.02,166989688.0
2022-12-27,117.495,109.1,119.67,108.76,208643444.0
2022-12-28,110.35,112.71,116.27,108.24,221070537.0
2022-12-29,120.385,121.82,123.57,117.495,221923313.0
2022-12-30,119.95,123.18,124.48,119.75,157777339.0
2023-01-03,118.47,108.1,118.8,104.64,231402818.0
2023-01-04,109.11,113.64,114.59,107.52,180388976.0
2023-01-05,110.51,110.34,111.75,107.1601,157986324.0
2023-01-06,103.0,113.06,114.39,101.81,220911051.0
2023-01-09,118.96,119.77,123.52,117.11,190283951.0
2023-01-10,121.07,118.85,122.76,114.92,167642485.0
2023-01-11,122.09,123.22,125.95,120.51,183810771.0
2023-01-12,122.56,123.56,124.1311,117.0,169400913.0
2023-01-13,116.55,122.4,122.63,115.6,180714119.0
2023-01-17,125.695,131.49,131.7,125.02,186476985.0
2023-01-18,136.555,128.78,136.68,127.01,195680318.0
2023-01-19,127.26,127.17,129.99,124.3082,170291880.0
2023-01-20,128.68,133.42,133.51,127.3466,138858136.0
2023-01-23,135.87,143.75,145.3793,134.27,203119211.0
2023-01-24,143.0,143.89,146.5,141.1,158699056.0
2023-01-25,141.905,144.43,146.41,138.07,192734347.0
2023-01-26,159.965,160.27,161.42,154.76,234815090.0
2023-01-27,162.43,177.9,180.68,161.17,306590613.0
2023-01-30,178.05,166.66,179.77,166.5,230878807.0
2023-01-31,164.57,173.22,174.3,162.78,196813541.0
2023-02-01,173.89,181.41,183.805,169.93,213806323.0
2023-02-02,187.325,188.27,196.7501,182.61,217448287.0
2023-02-03,183.95,189.98,199.0,183.69,232662023.0
2023-02-06,193.01,194.76,198.17,189.92,186188131.0
2023-02-07,196.43,196.81,197.5,189.55,186010325.0
2023-02-08,196.1,201.29,203.0,194.31,180673644.0
2023-02-09,207.775,207.32,214.0,204.77,215431442.0
2023-02-10,202.225,196.89,206.2,192.89,204754129.0
2023-02-13,194.415,194.64,196.3,187.61,172475452.0
2023-02-14,191.94,209.25,209.82,189.44,216455708.0
2023-02-15,211.755,214.24,214.66,206.11,182108581.0
2023-02-16,210.78,202.04,217.65,201.84,229586538.0
2023-02-17,199.985,208.31,208.44,197.5,213738549.0
2023-02-21,204.99,197.37,209.71,197.22,180018588.0
2023-02-22,197.93,200.86,201.99,191.78,191828457.0
2023-02-23,203.91,202.07,205.14,196.33,146359950.0
2023-02-24,196.325,196.88,197.6695,192.8,142228105.0
2023-02-27,202.03,207.63,209.42,201.26,161028315.0
2023-02-28,210.59,205.71,211.23,203.75,153144912.0
2023-03-01,206.21,202.77,207.2,198.52,156852790.0
2023-03-02,186.74,190.9,193.7499,186.01,181979154.0
2023-03-03,194.795,197.79,200.48,192.88,154193277.0
2023-03-06,198.54,193.81,198.6,192.3,128100106.0
2023-03-07,191.38,187.71,194.2,186.1,148125790.0
2023-03-08,185.04,182.0,186.5,180.0,151897763.0
2023-03-09,180.25,172.92,185.18,172.5124,170023794.0
2023-03-10,175.13,173.44,178.29,168.44,191488872.0
2023-03-13,167.455,174.48,177.35,163.91,167790256.0
2023-03-14,177.31,183.26,183.8,177.1401,143717897.0
2023-03-15,180.8,180.45,182.34,176.03,145995583.0
2023-03-16,180.365,184.13,185.81,178.84,121374453.0
2023-03-17,184.515,180.13,186.2199,177.33,133197140.0
2023-03-20,178.08,183.25,186.44,176.35,129684359.0
2023-03-21,188.28,197.58,198.0,188.04,153391444.0
2023-03-22,199.3,191.15,200.66,190.95,150376373.0
2023-03-23,195.26,192.22,199.31,188.65,144193876.0
2023-03-24,191.65,190.41,192.36,187.15,116531584.0
2023-03-27,194.415,191.81,197.39,189.94,120851587.0
2023-03-28,192.0,189.19,192.35,185.43,98654635.0
2023-03-29,193.13,193.88,195.29,189.44,123660026.0
2023-03-30,195.58,195.28,197.33,194.42,110252238.0
2023-03-31,197.53,207.46,207.79,197.2,170222118.0
2023-04-03,199.91,194.77,202.6897,192.2,169545900.0
2023-04-04,197.32,192.58,198.7446,190.32,126463845.0
2023-04-05,190.515,185.52,190.68,183.76,133882493.0
2023-04-06,183.08,185.06,186.39,179.74,123857932.0
2023-04-10,179.94,184.51,185.1,176.11,142154637.0
2023-04-11,186.69,186.79,189.19,185.6475,115770892.0
2023-04-12,190.74,180.54,191.5846,180.31,150256278.0
2023-04-13,182.955,185.9,186.5,180.94,112932985.0
2023-04-14,183.95,185.0,186.28,182.01,96438664.0
2023-04-17,186.32,187.04,189.69,182.69,116177121.0
2023-04-18,187.15,184.31,187.69,183.5775,92067016.0
2023-04-19,179.1,180.59,183.5,177.65,125732687.0
2023-04-20,166.165,162.99,169.7,160.56,210970819.0
2023-04-21,164.8,165.08,166.0,161.3208,123538954.0
2023-04-24,164.65,162.55,165.65,158.61,140006559.0
2023-04-25,159.82,160.67,163.47,158.75,121999312.0
2023-04-26,160.29,153.75,160.67,153.14,152247096.0
2023-04-27,152.64,160.19,160.48,152.37,127015177.0
2023-04-28,160.9,164.31,165.0,157.32,122515812.0
2023-05-01,163.17,161.83,163.28,158.83,109015048.0
